,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
2725,Maharashtra,BULDHANA,2009,Kharif     ,Moong(Green Gram),42400.0,20.95068813330821,2.05212770821326,1015.8738106621043,21.565644939843875,peaty,0.0,36.0,0.0,17600.0,0.4150943396226415
2726,Maharashtra,BULDHANA,2009,Kharif     ,Sesamum,2800.0,20.84077802449432,2.0348015661312706,1014.4294757203492,21.523849266335,chalky,6.68,17.368,17.368,700.0,0.25
2727,Maharashtra,BULDHANA,2009,Kharif     ,Soyabean,212800.0,21.171711635753518,2.027930358323628,1014.4438392103312,20.97629289273446,loamy,7.656,20.416,10.208,156500.0,0.7354323308270677
2728,Maharashtra,BULDHANA,2009,Kharif     ,Sugarcane,1400.0,20.15530906305417,2.037612971082756,1013.4187708052074,21.319215402665456,sandy,1.148,1.148,0.0,97400.0,69.57142857142857
2729,Maharashtra,BULDHANA,2009,Kharif     ,Urad,38200.0,20.55671232556973,2.087389392599381,1015.3731852433306,21.92472843710253,clay,0.0,0.0,0.0,15800.0,0.4136125654450261
2730,Maharashtra,BULDHANA,2009,Rabi       ,Gram,75300.0,20.469740342482957,2.004854482104712,1014.871056919592,20.65894281568627,chalky,0.0,0.0,0.0,93500.0,1.2416998671978752
2731,Maharashtra,BULDHANA,2009,Rabi       ,Jowar,14300.0,20.481369007591663,2.056070106688691,1013.891972925661,21.114270882669665,silty,0.224,0.28,0.0,17600.0,1.2307692307692308
2732,Maharashtra,BULDHANA,2009,Rabi       ,Maize,1700.0,20.33197797509244,2.0192517804936863,1014.6535551662812,21.46703937640382,clay,0.5,0.0,0.0,800.0,0.4705882352941176
2733,Maharashtra,BULDHANA,2009,Rabi       ,Safflower,2500.0,21.42680229749711,1.9770013136611428,1015.3658989379026,20.64785177371136,loamy,0.0,0.0,0.0,2400.0,0.96
2734,Maharashtra,BULDHANA,2009,Rabi       ,Sunflower,1800.0,22.018669590073568,2.003221067669971,1014.329871602825,21.23628834596616,sandy,598.552,0.0,0.0,1100.0,0.6111111111111112
2735,Maharashtra,BULDHANA,2009,Rabi       ,Wheat,46000.0,21.13985026074499,2.0459896433605835,1015.1757638926648,20.408560840423817,silty,7.182,18.354,0.0,93900.0,2.041304347826087
2736,Maharashtra,BULDHANA,2010,Kharif     ,Arhar/Tur,76800.0,21.09789344602956,1.9892242051720164,1014.4954284981728,20.17505790954287,chalky,35.742,0.0,0.0,42500.0,0.5533854166666666
2737,Maharashtra,BULDHANA,2010,Kharif     ,Bajra,3600.0,21.339469639562225,2.05739784120392,1013.8235193080536,20.64573061637551,clay,8.74,8.74,0.0,1900.0,0.5277777777777778
2738,Maharashtra,BULDHANA,2010,Kharif     ,Castor seed,400.0,20.70985317129728,1.9800038641966689,1015.6360847394608,21.127004193981445,peaty,0.615,0.615,0.615,200.0,0.5
2739,Maharashtra,BULDHANA,2010,Kharif     ,Cotton(lint),251500.0,20.294467074223377,2.0132438585597474,1015.3944666790449,20.386270417588676,clay,38.25,38.25,38.25,436100.0,1.7339960238568588
2740,Maharashtra,BULDHANA,2010,Kharif     ,Groundnut,200.0,21.81606392033909,2.0961565303106786,1014.49666406958,21.30558370017464,sandy,0.0,3.104,0.0,200.0,1.0
2741,Maharashtra,BULDHANA,2010,Kharif     ,Jowar,49400.0,21.395087203986964,2.0440910709953792,1015.4320307257968,20.404390449783502,silty,4.53,11.778,11.778,61400.0,1.242914979757085
2742,Maharashtra,BULDHANA,2010,Kharif     ,Maize,66200.0,21.222101233595243,2.041266841996772,1015.8224410036166,21.88556126251708,loamy,39.204,104.544,52.272,164100.0,2.4788519637462234
2743,Maharashtra,BULDHANA,2010,Kharif     ,Moong(Green Gram),53600.0,20.04272269225565,2.090142305985132,1013.633821006763,20.276036059361232,sandy,4.284,4.284,0.0,35100.0,0.6548507462686567
2744,Maharashtra,BULDHANA,2010,Kharif     ,Sesamum,3000.0,21.62956477156439,2.046343308089016,1015.699917536791,20.763313688062297,loamy,0.0,0.0,0.0,1100.0,0.3666666666666666
2745,Maharashtra,BULDHANA,2010,Kharif     ,Soyabean,225500.0,21.0105128594498,2.089175014518258,1013.237529844362,21.798803713047693,silty,1.501,1.501,1.501,416100.0,1.8452328159645237
2746,Maharashtra,BULDHANA,2010,Kharif     ,Sugarcane,1000.0,20.96558794399725,2.0094789388904664,1013.341437685622,20.098238343743954,loamy,1.728,2.16,0.0,61000.0,61.0
2747,Maharashtra,BULDHANA,2010,Kharif     ,Sunflower,800.0,20.26462471987197,2.050241337353208,1013.4610609439,20.670279938093163,clay,2.65,0.0,0.0,400.0,0.5
2748,Maharashtra,BULDHANA,2010,Kharif     ,Urad,49000.0,22.00866981714561,1.9764791462476148,1013.9288987539928,20.549136895349445,peaty,3.496,3.496,0.0,33600.0,0.6857142857142857
2749,Maharashtra,BULDHANA,2010,Rabi       ,Gram,74200.0,20.61331011422675,2.0664146369392573,1014.2737318809926,20.46712045656944,clay,0.0,0.0,0.0,78700.0,1.0606469002695418
2750,Maharashtra,BULDHANA,2010,Rabi       ,Jowar,20400.0,21.760660901189368,2.1001957877085045,1013.8923578690296,21.22330639272621,peaty,834.164,0.0,0.0,20400.0,1.0
2751,Maharashtra,BULDHANA,2010,Rabi       ,Maize,8600.0,20.29390590353735,2.029412723000974,1014.9206997558368,20.67390300360092,chalky,4.068,10.396,0.0,17900.0,2.081395348837209
2752,Maharashtra,BULDHANA,2010,Rabi       ,Safflower,2200.0,20.59044989437708,2.097934616171961,1013.0576791677782,21.73824743928011,peaty,49.329,0.0,0.0,1300.0,0.5909090909090909
2753,Maharashtra,BULDHANA,2010,Rabi       ,Sunflower,2200.0,21.712552774187213,2.0645417183602817,1014.7517785083852,20.60592995267136,chalky,6.38,6.38,0.0,1500.0,0.6818181818181818
2754,Maharashtra,BULDHANA,2010,Rabi       ,Wheat,53800.0,20.602985450203278,2.0398263506155128,1015.3288347706472,21.10833897582432,chalky,0.825,0.825,0.825,92700.0,1.7230483271375463
2755,Maharashtra,BULDHANA,2011,Kharif     ,Arhar/Tur,79500.0,22.069169405472,1.9819624500470048,1013.2364797683496,21.749011702397464,clay,38.25,38.25,38.25,44100.0,0.5547169811320755
2756,Maharashtra,BULDHANA,2011,Kharif     ,Bajra,3300.0,21.73673547186275,2.109418629327228,1013.052122326991,21.01427737616732,sandy,0.0,5.184,0.0,2100.0,0.6363636363636364
2757,Maharashtra,BULDHANA,2011,Kharif     ,Cotton(lint),256900.0,22.067719912579065,2.073940544021881,1013.9898871371048,22.07108338594072,silty,2.08,5.408,5.408,321700.0,1.2522382249902686
2758,Maharashtra,BULDHANA,2011,Kharif     ,Groundnut,400.0,20.717109345372748,2.0003324866383165,1013.912413856799,21.58825480624132,silt,22.572,60.192,30.096,400.0,1.0
2759,Maharashtra,BULDHANA,2011,Kharif     ,Jowar,48200.0,20.60863162675348,2.017127643782933,1015.0011699304454,20.34368903367586,silty,8.876,8.876,0.0,85500.0,1.7738589211618256
2760,Maharashtra,BULDHANA,2011,Kharif     ,Maize,57200.0,20.846376664570563,2.00837349481964,1015.694742720364,21.67615853019176,clay,0.0,0.0,0.0,159200.0,2.783216783216784
2761,Maharashtra,BULDHANA,2011,Kharif     ,Moong(Green Gram),44500.0,21.73011639601803,1.990690119393876,1014.3585399442936,21.08087421449608,peaty,0.0,0.0,0.0,31700.0,0.7123595505617978
2762,Maharashtra,BULDHANA,2011,Kharif     ,Sesamum,3100.0,21.424698125526344,2.096548890125952,1014.5271447256756,20.26197319220299,silty,1.6,2.0,0.0,800.0,0.2580645161290322
2763,Maharashtra,BULDHANA,2011,Kharif     ,Soyabean,258800.0,22.02074333281205,2.0776892205436086,1015.656822512834,20.112148937206644,sandy,1.775,0.0,0.0,374200.0,1.445904173106646
2764,Maharashtra,BULDHANA,2011,Kharif     ,Sunflower,600.0,21.32803951520949,2.0374297021241734,1013.1593648374898,21.948736494757373,silty,2.484,2.484,0.0,300.0,0.5
2765,Maharashtra,BULDHANA,2011,Kharif     ,Urad,45400.0,20.633389188459592,2.0512740427215963,1013.3360983065108,20.602842168379343,loamy,0.0,0.0,0.0,35000.0,0.7709251101321586
2766,Maharashtra,BULDHANA,2011,Rabi       ,Gram,48100.0,21.407648212516616,1.9998442838113029,1015.432738134518,20.428597111126283,silty,843.64,0.0,0.0,40300.0,0.8378378378378378
2767,Maharashtra,BULDHANA,2011,Rabi       ,Jowar,10700.0,20.615115523655145,2.014811358298887,1013.2919083882732,20.18069281794776,chalky,6.39,16.33,0.0,8900.0,0.8317757009345794
2768,Maharashtra,BULDHANA,2011,Rabi       ,Maize,7700.0,20.64031666294337,2.0677324883971737,1014.2423750579752,20.795541180831407,peaty,50.673,0.0,0.0,19800.0,2.571428571428572
2769,Maharashtra,BULDHANA,2011,Rabi       ,Rapeseed &Mustard,2800.0,21.6820093725737,2.0733632881842667,1013.0648376739322,21.57893779369306,peaty,8.54,8.54,0.0,800.0,0.2857142857142857
2770,Maharashtra,BULDHANA,2011,Rabi       ,Safflower,700.0,20.647269303458152,2.083797268094238,1013.5622397807184,20.70758154178779,clay,2.535,2.535,2.535,500.0,0.7142857142857143
2771,Maharashtra,BULDHANA,2011,Rabi       ,Sunflower,700.0,21.37806442227564,2.0120198182638185,1013.6644588749964,21.017557801258388,clay,38.25,38.25,38.25,500.0,0.7142857142857143
2772,Maharashtra,BULDHANA,2011,Rabi       ,Wheat,41100.0,20.47168654588892,2.052251845572989,1013.2694529142618,20.290893313167278,peaty,0.0,25.136,0.0,67900.0,1.6520681265206814
2773,Maharashtra,BULDHANA,2011,Summer     ,Groundnut,1100.0,20.372636721101824,2.042555370936328,1013.8539545073196,20.343486614446107,chalky,7.36,19.136,19.136,1900.0,1.7272727272727273
2774,Maharashtra,BULDHANA,2011,Summer     ,Maize,100.0,21.427717655093996,2.095022450412169,1014.9730667250506,20.345656297495832,loamy,16.008,42.688,21.344,100.0,1.0
2775,Maharashtra,BULDHANA,2011,Whole Year ,Sugarcane,300.0,21.591365795420856,2.004886560190381,1015.0671201552888,20.738206680932315,silty,6.44,6.44,0.0,17500.0,58.333333333333336
2776,Maharashtra,BULDHANA,2012,Kharif     ,Arhar/Tur,84100.0,21.40132036665124,2.065493956188534,1013.2905781406592,21.94485943983217,clay,3.304,8.26,3.304,43900.0,0.5219976218787158
2777,Maharashtra,BULDHANA,2012,Kharif     ,Bajra,1900.0,20.447248392935343,1.9820879667333156,1014.2800918379586,20.10889813504765,clay,0.152,0.152,0.152,2100.0,1.105263157894737
2778,Maharashtra,BULDHANA,2012,Kharif     ,Castor seed,500.0,21.49909112791176,1.9957043298121253,1015.0525948459824,20.09643780682342,clay,4.0,5.0,0.0,300.0,0.6
2779,Maharashtra,BULDHANA,2012,Kharif     ,Cotton(lint),253900.0,21.84015570356649,2.046808306378963,1014.937124579859,21.749805735018494,chalky,1.5,0.0,0.0,346100.0,1.3631350925561243
2780,Maharashtra,BULDHANA,2012,Kharif     ,Groundnut,300.0,21.527059428250265,2.081522633748049,1015.6704000231084,21.454938497380308,chalky,10.58,10.58,0.0,300.0,1.0
2781,Maharashtra,BULDHANA,2012,Kharif     ,Jowar,41600.0,21.95482985640277,2.008083027884172,1014.2706157198714,21.183195294434466,sandy,0.0,0.0,0.0,70700.0,1.6995192307692308
2782,Maharashtra,BULDHANA,2012,Kharif     ,Maize,15600.0,21.671341047671024,2.076163858962289,1013.240256103557,21.988878963257743,silt,906.844,0.0,0.0,35000.0,2.243589743589744
2783,Maharashtra,BULDHANA,2012,Kharif     ,Moong(Green Gram),40900.0,21.69666569796893,2.000464904186292,1015.2819426495148,22.019680254704443,chalky,6.21,15.87,0.0,26300.0,0.6430317848410758
2784,Maharashtra,BULDHANA,2012,Kharif     ,Other Kharif pulses,300.0,20.789119850157757,2.0198698403388318,1015.2985206753104,22.05325120932551,loamy,71.064,0.0,0.0,200.0,0.6666666666666666
2785,Maharashtra,BULDHANA,2012,Kharif     ,Sesamum,900.0,20.99199534010481,2.088796176163824,1015.5208900540808,20.80401333685646,sandy,8.46,8.46,0.0,200.0,0.2222222222222222
2786,Maharashtra,BULDHANA,2012,Kharif     ,Soyabean,279500.0,21.075339952091557,2.1078753889342536,1013.2612394121676,21.94848215253193,peaty,1.95,1.95,1.95,430300.0,1.5395348837209302
2787,Maharashtra,BULDHANA,2012,Kharif     ,Sunflower,600.0,20.460186629976683,2.058936698108166,1015.120287086318,21.163295818275827,peaty,38.25,38.25,38.25,300.0,0.5
2788,Maharashtra,BULDHANA,2012,Kharif     ,Urad,43000.0,20.430668951949933,2.0712592688614926,1015.447038229562,21.933367832591088,sandy,0.0,14.128,0.0,27600.0,0.641860465116279
2789,Maharashtra,BULDHANA,2012,Rabi       ,Gram,44300.0,21.05039602054214,2.07142901329699,1015.3102791640812,20.84405916267532,silty,10.09,26.234,26.234,33000.0,0.744920993227991
2790,Maharashtra,BULDHANA,2012,Rabi       ,Jowar,9500.0,21.39276483012245,2.0881279372293142,1013.760224474271,21.414828328167808,chalky,38.892,103.712,51.856,7700.0,0.8105263157894737
2791,Maharashtra,BULDHANA,2012,Rabi       ,Maize,6900.0,20.32626059645434,1.9768605999240896,1013.2896645113516,21.892625763160492,loamy,5.096,5.096,0.0,5100.0,0.7391304347826086
2792,Maharashtra,BULDHANA,2012,Rabi       ,Safflower,800.0,21.13272040176517,2.050118040304603,1014.937119289563,20.64893734240952,silty,0.0,0.0,0.0,1300.0,1.625
2793,Maharashtra,BULDHANA,2012,Rabi       ,Sunflower,800.0,20.569948363072942,2.037793769813676,1013.1488772680494,21.221728664971845,clay,0.0,0.0,0.0,400.0,0.5
2794,Maharashtra,BULDHANA,2012,Rabi       ,Wheat,36100.0,21.96302508000448,2.0844224370192914,1013.9697527657185,21.07634487231564,loamy,3.84,4.8,0.0,53600.0,1.484764542936288
2795,Maharashtra,BULDHANA,2012,Summer     ,Groundnut,900.0,21.79114539095949,2.1091271765356203,1014.126359137146,21.48794215360112,chalky,2.775,0.0,0.0,1300.0,1.4444444444444444
2796,Maharashtra,BULDHANA,2012,Whole Year ,Sugarcane,100.0,20.7485671788521,2.1014786419080256,1014.8978348896442,20.364746557218588,silt,4.531,4.531,0.0,4400.0,44.0
2797,Maharashtra,BULDHANA,2013,Kharif     ,Arhar/Tur,21100.0,20.400407343740746,2.0162465890882366,1013.1258247015984,20.56551965100208,sandy,0.0,0.0,0.0,14800.0,0.7014218009478673
2798,Maharashtra,BULDHANA,2013,Kharif     ,Bajra,3500.0,21.924649020561525,2.033004160505311,1013.2939878725838,20.62017737042038,silty,916.136,0.0,0.0,2300.0,0.6571428571428571
2799,Maharashtra,BULDHANA,2013,Kharif     ,Cotton(lint),227900.0,21.37128441211848,2.038957491699075,1014.383376860066,21.171091730526,sandy,9.63,24.61,0.0,639600.0,2.806494076349276
2800,Maharashtra,BULDHANA,2013,Kharif     ,Groundnut,300.0,20.551766994623737,2.07500090057894,1013.639504395608,21.11862500546813,clay,56.07,0.0,0.0,400.0,1.3333333333333333
2801,Maharashtra,BULDHANA,2013,Kharif     ,Jowar,44600.0,21.275358851733404,2.0517165219341065,1013.1388308080512,20.343080006422174,silt,9.0,9.0,0.0,38200.0,0.8565022421524664
2802,Maharashtra,BULDHANA,2013,Kharif     ,Maize,15000.0,20.49236094419879,2.039022016895625,1015.4905408275516,21.008960069353694,peaty,0.0,0.0,0.0,42900.0,2.86
2803,Maharashtra,BULDHANA,2013,Kharif     ,Moong(Green Gram),40900.0,20.4632955415947,2.0077970062917427,1015.7854270561256,20.45167466370693,sandy,38.25,38.25,38.25,21100.0,0.5158924205378973
2804,Maharashtra,BULDHANA,2013,Kharif     ,Other Kharif pulses,1700.0,21.39315430252266,2.018476199170826,1013.5702468469128,20.031218922100447,silty,0.0,23.184,0.0,900.0,0.5294117647058824
2805,Maharashtra,BULDHANA,2013,Kharif     ,Sesamum,800.0,20.84524132410793,2.016498780144988,1015.0457535642646,21.900572805302232,sandy,5.64,14.664,14.664,200.0,0.25
2806,Maharashtra,BULDHANA,2013,Kharif     ,Soyabean,323200.0,21.998333131483975,2.076046785669954,1013.1812601781868,21.838106165299653,loamy,41.7,111.2,55.6,479000.0,1.4820544554455446
2807,Maharashtra,BULDHANA,2013,Kharif     ,Sunflower,700.0,20.07803140520333,2.032885699122424,1015.7526061670789,21.0502463368902,peaty,7.476,7.476,0.0,400.0,0.5714285714285714
2808,Maharashtra,BULDHANA,2013,Kharif     ,Urad,40600.0,20.32568745359668,2.0966481769195773,1014.020285619874,21.50658692110841,peaty,2.1,5.25,2.1,21800.0,0.5369458128078818
2809,Maharashtra,BULDHANA,2013,Rabi       ,Gram,79000.0,21.06287024955144,1.9930632555251684,1013.6955473286354,20.144777972565954,clay,0.0,0.0,0.0,63100.0,0.7987341772151899
2810,Maharashtra,BULDHANA,2013,Rabi       ,Jowar,13300.0,20.34024820792212,2.009819997722482,1013.0402599321536,20.27763696266215,sandy,3.392,4.24,0.0,10700.0,0.8045112781954887
2811,Maharashtra,BULDHANA,2013,Rabi       ,Maize,16600.0,21.2546170915127,2.0080915735867952,1015.1871153394884,21.919105145905117,sandy,2.8,0.0,0.0,41900.0,2.5240963855421685
2812,Maharashtra,BULDHANA,2013,Rabi       ,Other  Rabi pulses,100.0,20.243073951361417,2.0808050789436625,1014.2948003218504,21.44779613866597,silt,2.898,2.898,0.0,,
2813,Maharashtra,BULDHANA,2013,Rabi       ,Wheat,59000.0,20.43649145144477,2.035972145043695,1014.8081128938984,21.623534085174292,peaty,0.0,0.0,0.0,73900.0,1.2525423728813558
2814,Maharashtra,BULDHANA,2013,Summer     ,Groundnut,2300.0,20.75982598114961,1.997832188952389,1015.1781254291764,20.83740219183644,silty,901.37,0.0,0.0,3700.0,1.608695652173913
2815,Maharashtra,BULDHANA,2013,Summer     ,Maize,1800.0,21.21125560143799,1.9732212019822093,1014.4793925560203,21.00582972070009,peaty,7.704,19.688,0.0,2600.0,1.4444444444444444
2816,Maharashtra,BULDHANA,2013,Whole Year ,Sugarcane,100.0,21.68515720684301,2.050490043811006,1014.2930763510966,22.033639036234685,loamy,50.568,0.0,0.0,8100.0,81.0
2817,Maharashtra,BULDHANA,2014,Kharif     ,Arhar/Tur,69600.0,20.71440421572065,1.9848136329027517,1015.4856683128908,21.283472422412665,clay,8.22,8.22,0.0,18500.0,0.2658045977011494
2818,Maharashtra,BULDHANA,2014,Kharif     ,Bajra,1700.0,21.016704530461613,1.981840882386128,1013.2907009498985,22.053810800979527,loamy,0.465,0.465,0.465,300.0,0.1764705882352941
2819,Maharashtra,BULDHANA,2014,Kharif     ,Castor seed,600.0,20.58348580359121,1.9975387578710788,1014.1153421397617,20.151883139185596,loamy,38.25,38.25,38.25,200.0,0.3333333333333333
2820,Maharashtra,BULDHANA,2014,Kharif     ,Cotton(lint),174300.0,20.025997023528124,2.0631453266516675,1013.6797485787718,21.25031657554182,peaty,0.0,26.832,0.0,132500.0,0.7601835915088927
2821,Maharashtra,BULDHANA,2014,Kharif     ,Groundnut,1100.0,21.09132782081176,2.043804166904106,1015.0558449577916,21.65948324084612,silty,10.24,26.624,26.624,600.0,0.5454545454545454
2822,Maharashtra,BULDHANA,2014,Kharif     ,Jowar,20600.0,20.933538135224968,2.0751916974637767,1015.1339980644722,21.51617337469401,chalky,41.496,110.656,55.328,22100.0,1.0728155339805825
2823,Maharashtra,BULDHANA,2014,Kharif     ,Maize,30000.0,21.31813629568044,2.017396852374107,1014.2312299887892,20.309349251740283,clay,7.84,7.84,0.0,54400.0,1.8133333333333328
2824,Maharashtra,BULDHANA,2014,Kharif     ,Moong(Green Gram),12300.0,21.5767328442445,2.0512965445503664,1015.64307802465,20.15247106276252,sandy,7.504,18.76,7.504,4000.0,0.3252032520325203
2825,Maharashtra,BULDHANA,2014,Kharif     ,Other Kharif pulses,2200.0,22.02869367335417,2.0002852818326766,1013.3761286414356,20.069104857057265,silt,0.0,0.0,0.0,600.0,0.2727272727272727
2826,Maharashtra,BULDHANA,2014,Kharif     ,Sesamum,800.0,21.51305890649906,2.0363437216412503,1013.4477088227494,20.82634484910994,peaty,2.896,3.62,0.0,200.0,0.25
2827,Maharashtra,BULDHANA,2014,Kharif     ,Soyabean,352500.0,21.963919955007736,2.019510770936021,1013.8730947149834,21.45410104155258,loamy,3.15,0.0,0.0,189100.0,0.5364539007092198
2828,Maharashtra,BULDHANA,2014,Kharif     ,Sunflower,100.0,20.062418670916745,1.977352498870757,1014.3942041368772,20.21626421475726,sandy,3.45,3.45,0.0,,
2829,Maharashtra,BULDHANA,2014,Rabi       ,Gram,57200.0,20.53941352935541,2.0417613547247058,1015.7475619145356,20.651533187206223,peaty,0.0,0.0,0.0,36600.0,0.6398601398601399
2830,Maharashtra,BULDHANA,2014,Rabi       ,Jowar,10800.0,22.01368539876133,2.0591723572556586,1014.8157456450754,21.34132264881901,clay,902.566,0.0,0.0,8900.0,0.8240740740740741
2831,Maharashtra,BULDHANA,2014,Rabi       ,Maize,17200.0,21.250191216581257,2.062940807275352,1014.027530475213,21.946630586418884,silty,6.516,16.652,0.0,2700.0,0.1569767441860465
2832,Maharashtra,BULDHANA,2014,Rabi       ,Safflower,400.0,20.16229404935372,1.9730723640279568,1013.491186998157,20.34955227447229,clay,59.22,0.0,0.0,200.0,0.5
2833,Maharashtra,BULDHANA,2014,Rabi       ,Wheat,73500.0,20.53496851409484,2.0090214253965586,1015.5979545134346,20.363711180691052,clay,7.68,7.68,0.0,95500.0,1.2993197278911566
2834,Maharashtra,BULDHANA,2014,Summer     ,Groundnut,2700.0,21.65462990887909,2.033785243212002,1015.2421596649906,21.27000524495539,sandy,3.255,3.255,3.255,3500.0,1.2962962962962965
2835,Maharashtra,BULDHANA,2014,Summer     ,Maize,1700.0,20.24166388501334,2.035222144821992,1013.3328966053688,21.310857307676564,silty,38.25,38.25,38.25,3000.0,1.7647058823529411
2836,Maharashtra,BULDHANA,2014,Whole Year ,Sugarcane,300.0,21.643657547501345,1.9835087899393584,1015.401006048658,22.02464561680045,sandy,0.0,28.048,0.0,18700.0,62.333333333333336
2982,Maharashtra,CHANDRAPUR,2004,Kharif     ,Arhar/Tur,25400.0,21.16774982841624,1.9924442524294543,1014.319080346974,20.69633694455585,silty,7.476,7.476,0.0,7500.0,0.2952755905511811
2983,Maharashtra,CHANDRAPUR,2004,Kharif     ,Jowar,10700.0,20.28012488066121,1.9792053053706808,1015.6955235457776,21.50427409480438,silty,2.1,5.25,2.1,10400.0,0.97196261682243
2984,Maharashtra,CHANDRAPUR,2004,Kharif     ,Moong(Green Gram),900.0,21.13554069423069,1.987343167283046,1015.8878507961184,21.08466388259565,loamy,0.0,0.0,0.0,400.0,0.4444444444444444
2985,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Cereals & Millets,100.0,20.386200765647583,2.1002139926498,1015.5809891489448,20.140234901304357,chalky,3.392,4.24,0.0,100.0,1.0
2986,Maharashtra,CHANDRAPUR,2004,Kharif     ,Other Kharif pulses,1900.0,21.578125668393813,2.021997989195761,1014.1274127141296,20.379698506587932,chalky,2.8,0.0,0.0,1300.0,0.6842105263157895
2987,Maharashtra,CHANDRAPUR,2004,Kharif     ,Rice,142500.0,21.442726763243485,1.972070287823184,1013.4330348528752,20.579822781053124,loamy,2.898,2.898,0.0,107200.0,0.752280701754386
2988,Maharashtra,CHANDRAPUR,2004,Kharif     ,Sesamum,700.0,21.21087602760573,2.106395829136712,1013.5470365081026,20.82067821848694,peaty,0.0,0.0,0.0,100.0,0.1428571428571428
2989,Maharashtra,CHANDRAPUR,2004,Kharif     ,Urad,500.0,20.24627981811671,1.9855319171798471,1014.3712614456653,20.64805094058245,silty,901.37,0.0,0.0,200.0,0.4
2990,Maharashtra,CHANDRAPUR,2004,Rabi       ,Gram,19300.0,20.953610205376457,1.9933488768933807,1014.7134561943352,21.85522143811724,peaty,7.704,19.688,0.0,7000.0,0.3626943005181347
2991,Maharashtra,CHANDRAPUR,2004,Rabi       ,Jowar,20400.0,20.139844443149528,2.0839596399610465,1014.594876390084,20.13744362798099,sandy,50.568,0.0,0.0,6600.0,0.3235294117647059
2992,Maharashtra,CHANDRAPUR,2004,Rabi       ,Linseed,20800.0,20.69196378845797,1.999729821517737,1015.807130126686,22.04829174357176,clay,8.22,8.22,0.0,3500.0,0.1682692307692307
2993,Maharashtra,CHANDRAPUR,2004,Rabi       ,Other  Rabi pulses,13200.0,21.00148707606439,2.095402903476391,1015.3423266697574,21.70486359264561,silty,0.465,0.465,0.465,3200.0,0.2424242424242424
2994,Maharashtra,CHANDRAPUR,2004,Rabi       ,Rapeseed &Mustard,500.0,21.99059580466096,2.0413997767450933,1015.9626738807556,20.306212669325824,loamy,38.25,38.25,38.25,100.0,0.2
2995,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sesamum,100.0,21.78423595203366,2.108320298401637,1013.610535406666,20.537751880691964,chalky,0.0,26.832,0.0,0.0,0.0
2996,Maharashtra,CHANDRAPUR,2004,Rabi       ,Soyabean,164600.0,20.32102109741456,2.012843271672012,1014.0237116247952,21.49198858505347,silt,10.24,26.624,26.624,161500.0,0.9811664641555286
2997,Maharashtra,CHANDRAPUR,2004,Rabi       ,Sunflower,200.0,21.988434662335816,2.098572897352162,1014.4105399129216,20.55529806745265,sandy,41.496,110.656,55.328,100.0,0.5
2998,Maharashtra,CHANDRAPUR,2004,Rabi       ,Wheat,21300.0,20.860388624621297,2.062998915813409,1015.8380661947843,20.26487002013395,silty,7.84,7.84,0.0,12000.0,0.5633802816901409
2999,Maharashtra,CHANDRAPUR,2004,Summer     ,Groundnut,100.0,22.0278933717634,2.046072931868594,1015.7012456596592,21.78146405805328,chalky,7.504,18.76,7.504,100.0,1.0
3000,Maharashtra,CHANDRAPUR,2004,Summer     ,Rice,500.0,20.9648076235621,2.030530369048705,1013.8168856436776,20.331408378399896,silt,0.0,0.0,0.0,1100.0,2.2
3001,Maharashtra,CHANDRAPUR,2004,Whole Year ,Cotton(lint),49900.0,22.00107889315157,2.0394413655640324,1015.0100308544214,20.09835820548402,clay,2.896,3.62,0.0,48400.0,0.969939879759519
3002,Maharashtra,CHANDRAPUR,2005,Kharif     ,Arhar/Tur,23400.0,21.66469506799361,2.103566221425077,1013.8762072799354,21.342600923571148,loamy,3.15,0.0,0.0,9000.0,0.3846153846153846
3003,Maharashtra,CHANDRAPUR,2005,Kharif     ,Castor seed,200.0,20.089533024985307,2.034494283752665,1014.9163046612556,20.336953736701272,loamy,3.45,3.45,0.0,100.0,0.5
3004,Maharashtra,CHANDRAPUR,2005,Kharif     ,Cotton(lint),48600.0,21.941520350008044,2.0907913865785663,1014.0940543928402,21.564932006082397,silt,0.0,0.0,0.0,48800.0,1.0041152263374489
3005,Maharashtra,CHANDRAPUR,2005,Kharif     ,Moong(Green Gram),800.0,20.96180501001986,2.0762684393904007,1013.5772383762364,20.91305782910671,sandy,902.566,0.0,0.0,200.0,0.25
3006,Maharashtra,CHANDRAPUR,2005,Kharif     ,Rice,130500.0,20.43107002501777,2.021651305225382,1014.166971231718,21.50850441157367,silty,6.516,16.652,0.0,206400.0,1.5816091954022988
3007,Maharashtra,CHANDRAPUR,2005,Kharif     ,Sesamum,600.0,20.782267060443992,2.061476308570012,1014.2272029583186,21.33224674047321,loamy,59.22,0.0,0.0,100.0,0.1666666666666666
3008,Maharashtra,CHANDRAPUR,2005,Kharif     ,Soyabean,161700.0,21.33237057394714,2.0147075495810727,1015.7916314217108,20.252862469539508,peaty,7.68,7.68,0.0,173700.0,1.074211502782931
3009,Maharashtra,CHANDRAPUR,2005,Kharif     ,Urad,300.0,21.559019355010403,2.109772561303099,1013.7293770856966,21.44722440635557,sandy,3.255,3.255,3.255,100.0,0.3333333333333333
